univName,major_category,term,year,admit,cgpa,ugCollege,researchExp,industryExp,internExp,TotalPublication,toeflScore,greTotal,greA
University of Texas Dallas,Electrical Engineering & Related,Fall,,1,8.63,GITAM,0,0,0.0,0,101.0,311.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,8.1,Chitkara University,0,0,6.0,0,100.0,315.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2015.0,1,8.4,VTU,0,24,0.0,0,106.0,319.0,4.0
University of Texas Dallas,Electrical Engineering & Related,Fall,2015.0,1,8.15,VTU,0,24,0.0,0,107.0,319.0,3.0
University of Texas Dallas,Computer Science & Related,Spring,2014.0,1,7.24,SRKR Engg College,0,0,0.0,0,99.0,320.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.19,DSCE,0,0,0.0,0,98.0,311.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.62,UVCE,0,0,2.0,0,101.0,320.0,3.0
University of Texas Dallas,Electrical Engineering & Related,Fall,2014.0,1,8.2,COEP,0,0,0.0,0,99.0,315.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,9.28,Atharva College,0,0,0.0,0,94.0,300.0,3.0
University of Texas Dallas,MIS & Related,Spring,2015.0,1,7.3,Anna University,0,48,0.0,0,108.0,310.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,7.41,VTU,0,25,0.0,0,115.0,324.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.4,Amrita School of Engineering,0,0,0.0,0,108.0,313.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,8.0,Vasavi College of Engineering,0,0,0.0,0,94.0,306.0,3.0
University of Texas Dallas,MIS & Related,Fall,2014.0,1,8.32,Maharishi Dayanand University,0,42,6.0,0,101.0,306.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,8.64,VTU,0,0,0.0,2,105.0,322.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,6.32,MU,0,0,0.0,0,107.0,313.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.5,VTU,0,0,0.0,0,92.0,313.0,3.0
University of Texas Dallas,MIS & Related,Fall,2014.0,1,5.85,Pune University,0,0,0.0,0,95.0,308.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,8.03,Anna University,0,0,0.0,0,93.0,305.0,3.0
University of Texas Dallas,Other Engineering & Related,Fall,2014.0,1,7.4,M S University,0,0,0.0,0,96.0,310.0,2.5
University of Texas Dallas,MIS & Related,Spring,2015.0,1,7.0,Chitkara University,0,0,6.0,0,104.38518463426423,311.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,8.4,Amrita School of Engineering,0,0,0.0,0,99.0,311.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,7.6,VTU,0,0,0.0,0,100.0,307.0,2.5
University of Texas Dallas,MIS & Related,Fall,2014.0,1,9.22,NIT Jamshedpur,0,0,0.0,0,101.0,321.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,5.8,MU,0,0,0.0,0,93.0,307.0,2.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.42,Jayaprakash Narayan College of Engineering JNTU,0,0,0.0,0,92.0,308.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,9.26,Anna University,0,10,2.0,2,108.0,319.0,4.5
University of Texas Dallas,MIS & Related,Fall,2015.0,1,9.0,Anna University,0,36,0.0,0,111.0,305.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2014.0,1,8.28,VIT,0,0,0.0,0,108.0,313.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.4,Anna University,0,0,0.0,0,113.0,317.0,4.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,8.66,Anna University,0,0,0.0,0,109.0,321.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.2,VGEC GTU,0,0,0.0,0,104.38518463426423,301.0,3.0
University of Texas Dallas,Computer Science & Related,Spring,2015.0,1,7.81,Amrita School of Engineering,0,60,0.0,0,109.0,317.0,3.5
University of Texas Dallas,Biomedical Engineering & Related,Spring,2014.0,1,0.81,SASTRA,0,0,0.0,0,100.0,301.0,3.5
University of Texas Dallas,Mechanical Engineering & Related,Fall,2013.0,1,6.69,LJIET,0,0,0.0,0,94.0,308.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,7.17,BITS Hyderabad,0,30,0.0,0,107.0,321.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2015.0,1,8.52,BVBCET,6,0,0.0,1,99.0,306.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.9,Anna University,0,29,0.0,0,91.0,308.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,8.28,B M S College of Engineering,0,0,0.0,0,98.0,309.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,0.84,St Joseph's College of Engineering,0,0,0.0,0,88.0,305.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,8.52,GITAM,0,0,0.0,0,104.38518463426423,305.0,2.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,8.2,Sri Sairam Engineering College,0,0,0.0,0,97.0,308.0,3.0
University of Texas Dallas,Industrial Engineering & Related,Fall,2015.0,1,8.8,R V College of Engineering,14,32,1.0,0,97.0,305.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.3,Guru Gobind Singh Indraprashta University,0,0,0.0,0,111.0,310.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.3,SSN College of Engineering,0,0,0.0,0,114.0,315.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.5,P.T.U.,0,0,0.0,0,110.0,310.0,3.0
University of Texas Dallas,MIS & Related,Fall,2015.0,1,8.51,St Joseph's College of Engineering,0,17,0.0,1,109.0,308.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,,1,7.65,MU,0,0,0.0,0,109.0,319.0,4.0
University of Texas Dallas,Computer Science & Related,Spring,2014.0,1,9.18,CEG,0,0,0.0,0,109.0,313.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,8.42,Anna University,0,0,0.0,0,104.38518463426423,300.0,3.0
University of Texas Dallas,MIS & Related,Spring,2015.0,1,7.25,RMK Engineering College,0,23,0.0,0,105.0,311.0,3.5
University of Texas Dallas,MIS & Related,Fall,2011.0,1,6.8,Anna University,0,0,0.0,0,108.0,66.0,5.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,6.56,K J Somaiya College of Engiineering,0,0,0.0,0,98.0,312.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,9.1,SJCE,0,0,0.0,0,100.0,312.0,3.0
University of Texas Dallas,Computer Science & Related,Spring,2014.0,1,7.26,JNTU,0,0,0.0,0,101.0,309.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,9.26,BMSCE,0,0,4.0,1,108.0,321.0,3.5
University of Texas Dallas,MIS & Related,Spring,2016.0,1,6.83,Noida Institute of Engineering & Technology,0,37,2.0,0,104.38518463426423,320.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,7.84,MSRIT,0,0,0.0,0,111.0,325.0,4.0
University of Texas Dallas,MIS & Related,Fall,2015.0,1,6.18,University of Pune,0,37,0.0,0,98.0,315.0,3.0
University of Texas Dallas,MIS & Related,Fall,2014.0,1,7.24,Sri Venkateswara College of Engineering,0,6,0.0,0,105.0,309.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.12,Dr. AIT VTU,0,0,0.0,0,103.0,316.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.35,VTU,0,0,5.0,3,100.0,307.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,7.9,VTU,0,0,0.0,0,92.0,304.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,8.7,SDM,0,0,0.0,0,90.0,311.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,9.18,Sri Jayachamarajendra College of Engineering,0,0,0.0,0,99.0,309.0,4.0
University of Texas Dallas,MIS & Related,Fall,2013.0,1,6.5,VTU,0,0,0.0,0,101.0,312.0,3.0
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,8.26,VTU,0,0,0.0,0,112.0,304.0,3.0
University of Texas Dallas,MIS & Related,Spring,2013.0,1,6.25,Amrita School of Engineering,0,0,0.0,0,7.0,316.0,3.5
University of Texas Dallas,Other Engineering & Related,Fall,2012.0,1,0.66,Others,0,0,0.0,0,99.0,307.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.5,SVCE,0,0,0.0,0,97.0,313.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,8.23,GITAM,0,0,0.0,0,94.0,307.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,6.2,D j Sanghvi,0,0,0.0,0,104.0,313.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.54,RGPV,0,0,0.0,0,87.0,304.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.53,GGSIPU,6,7,3.0,0,107.0,317.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.47,SET JAIN UNIVERSITY,0,0,0.0,0,108.0,314.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.3,Rajasthan Technical University,0,0,0.0,0,93.0,302.0,3.5
University of Texas Dallas,MIS & Related,Fall,2013.0,1,6.03,MU,0,0,0.0,0,108.0,315.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,,1,6.2,VESIT,0,0,0.0,0,104.0,314.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Spring,2016.0,1,8.36,Amrita Vishwa Vidhyapeetham,0,38,0.0,0,104.38518463426423,298.0,3.0
University of Texas Dallas,Computer Science & Related,Spring,2016.0,1,8.51,Pondicherry Engineering College,48,48,0.0,1,105.0,314.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,7.5,Anna University,0,0,0.0,0,111.0,311.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.0,JNTU,0,0,0.0,0,110.0,322.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,8.1,Sri Sairam Engineering College,0,0,0.0,0,106.0,305.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,8.2,SSITS,0,48,0.0,2,80.0,297.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,7.4,SKIET Kurukshetra University,0,0,0.0,0,84.0,302.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,8.0,BITS Pilani,0,0,0.0,0,106.0,322.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2014.0,1,9.09,VTU,0,0,0.0,0,107.0,313.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.1,CEG,0,30,6.0,0,101.0,317.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2016.0,1,8.29,JNTU,0,36,0.0,0,104.38518463426423,313.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,8.43,PESIT,0,0,0.0,0,99.0,308.0,3.5
University of Texas Dallas,Mechanical Engineering & Related,Spring,2015.0,1,6.8,IIITDM Jabalpur,0,0,0.0,0,97.0,310.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.95,Others,0,0,0.0,0,104.38518463426423,312.0,3.0
University of Texas Dallas,MIS & Related,Fall,2013.0,1,6.27,Manipal Institue of Technology,0,0,0.0,0,104.38518463426423,316.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,7.7,Amrita School of Engineering,0,0,0.0,0,111.0,319.0,3.5
University of Texas Dallas,MIS & Related,Fall,2013.0,1,7.8,SSN College of Engineering,0,0,0.0,0,98.0,303.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.6,VTU,0,0,0.0,0,96.0,309.0,3.0
University of Texas Dallas,MIS & Related,Fall,2013.0,1,6.52,SRM,0,0,0.0,0,104.38518463426423,298.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2012.0,1,7.8,GITAM,0,0,0.0,0,99.0,306.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,9.5,SRM,0,29,5.0,0,102.0,310.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,6.8,University of Pune,0,0,0.0,0,102.0,315.0,3.0
University of Texas Dallas,MIS & Related,Fall,,1,6.3,Others,0,0,0.0,0,8.0,75.0,4.0
University of Texas Dallas,Other Engineering & Related,Fall,2014.0,1,8.95,VIT,0,0,0.0,0,100.0,314.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,7.3,CEG,0,0,0.0,0,92.0,311.0,3.0
University of Texas Dallas,MIS & Related,Fall,2015.0,1,6.0,University of Mumbai,0,18,4.0,0,102.0,318.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,7.89,St Joseph's College of Engineering,0,14,0.0,0,113.0,332.0,4.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,7.84,VTU,0,0,0.0,0,93.0,306.0,3.0
University of Texas Dallas,Computer Science & Related,Spring,2016.0,1,7.0,Others,0,0,0.0,0,95.0,310.0,3.0
University of Texas Dallas,Computer Science & Related,Summer,2016.0,1,8.4,IIIT Hyderabad,6,0,6.0,0,102.0,316.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,,1,7.7,Maharaja Surajmal Institute of Technology,0,0,0.0,0,113.0,318.0,3.5
University of Texas Dallas,Computer Science & Related,Spring,2013.0,1,7.57,Others,0,0,0.0,0,105.0,303.0,2.5
University of Texas Dallas,MIS & Related,Fall,2011.0,1,8.3,Shanxi University,0,0,0.0,0,106.0,88.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.14,Global Institute of Technology(RTU),0,0,0.0,0,96.0,313.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,7.4,Pune University,12,12,12.0,3,99.0,309.0,4.0
University of Texas Dallas,Electrical Engineering & Related,Fall,2012.0,1,8.81,Chaitanya Bharathi Institute of Technology,0,0,0.0,0,108.0,306.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.72,Velagapudi Ramakrishna Siddhartha Engineering College,0,12,18.0,0,104.0,309.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,1,8.3,Sri Sairam Engineering College,0,0,0.0,0,108.0,304.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,8.13,CEG,0,26,0.0,0,103.0,307.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.1,Cochin University of Science and Technology,0,0,0.0,0,89.0,310.0,3.0
University of Texas Dallas,Mechanical Engineering & Related,Fall,2014.0,1,7.1,University of Mumbai,0,24,12.0,0,98.0,303.0,3.0
University of Texas Dallas,Biomedical Engineering & Related,Fall,2014.0,1,7.4,Nagpur University,0,0,0.0,0,96.0,309.0,3.0
University of Texas Dallas,Computer Science & Related,Spring,2014.0,1,8.2,Osmania University,0,0,0.0,0,113.0,322.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2012.0,0,7.2,Nirma Institute of Technology,0,0,0.0,0,86.0,302.0,3.5
University of Texas Dallas,Computer Science & Related,Spring,2016.0,0,6.2,A D Patel Institute Of Technology,0,7,0.0,0,88.0,311.0,2.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,7.63,NIT Bhopal,0,0,0.0,0,101.0,317.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,0,5.8,MU,0,0,0.0,0,101.0,309.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,7.3,VTU,0,0,0.0,0,113.0,313.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2012.0,0,6.1,VTU,0,0,0.0,0,83.0,297.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,7.0,VTU,0,0,0.0,0,110.0,317.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,0,6.25,VTU,0,0,0.0,0,102.0,299.0,3.5
University of Texas Dallas,Other Engineering & Related,Fall,2013.0,0,6.51,MU,0,0,0.0,0,104.38518463426423,305.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,6.04,University of Mumbai,0,0,0.0,0,117.0,330.0,4.5
University of Texas Dallas,MIS & Related,Fall,2014.0,0,7.0,Manipal Institue of Technology,0,0,0.0,0,102.0,309.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,7.22,Anna University,0,24,0.0,1,104.38518463426423,300.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,7.32,SVCE,8,0,6.0,1,100.0,315.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,6.64,UPTU,0,9,2.0,0,97.0,301.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,6.4,YCCE,0,28,0.0,0,105.0,309.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,1,7.5,Maharishi Dayanand University,0,0,0.0,0,114.0,323.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2015.0,0,6.5,SIES Graduate School of Technology,0,0,0.0,0,104.0,316.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,5.71,Pune University,0,0,7.0,0,97.0,313.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,0,6.0,MU,0,0,0.0,0,107.0,310.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,0,5.7,MDU,0,0,0.0,0,110.0,312.0,4.0
University of Texas Dallas,Biomedical Engineering & Related,Fall,,0,7.15,Vidyalankar Institute of Technology,0,0,0.0,0,93.0,305.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,7.5,Mepco Schlenk Engineering College,0,0,0.0,0,90.0,303.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,5.4,Pune University,0,0,0.0,0,104.0,319.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,6.9,Dayananda Sagar College of Engineering,0,0,0.0,0,87.0,305.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,6.44,MU,0,0,0.0,0,114.0,321.0,4.5
University of Texas Dallas,MIS & Related,Fall,2013.0,1,9.2,IET DAVV,0,0,0.0,0,95.0,311.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,7.1,RNSIT,0,0,0.0,0,106.0,316.0,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,0,7.91,GITAM,0,0,0.0,0,94.0,312.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2012.0,0,6.3,Uni of Rajasthan,0,0,0.0,0,88.0,317.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.0,Symbiosis Institute of Technology,0,24,6.0,0,116.0,319.0,5.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,0,6.7,UPTU,0,0,0.0,0,100.0,310.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,1,7.01,VTU,0,70,0.0,0,100.0,307.0,3.0
University of Texas Dallas,Electrical Engineering & Related,Spring,2014.0,1,6.7,Others,0,0,0.0,0,118.0,327.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,6.4,Lal Bahadur Shastri College of Engineering Kerala,0,54,2.0,0,104.38518463426423,310.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,0,6.3,UPTU,0,42,0.0,0,92.0,308.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,7.66,Walchand College Of Engineering,0,29,0.0,0,96.0,309.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2012.0,1,6.4,University of Pune,0,0,0.0,0,109.0,322.0,4.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,0,5.5,MU,0,0,0.0,0,89.0,298.0,3.0
University of Texas Dallas,Electrical Engineering & Related,Fall,2014.0,0,7.2,BNMIT,0,0,0.0,0,104.38518463426423,303.0,4.0
University of Texas Dallas,MIS & Related,Fall,2014.0,0,7.25,Sikkim Manipal Institute of Technology,0,0,0.0,0,106.0,310.65248006627314,3.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2013.0,0,7.13,University of Mumbai,0,0,0.0,0,86.0,311.0,3.0
University of Texas Dallas,MIS & Related,Fall,2013.0,0,7.15,University of Pune,0,0,0.0,0,93.0,301.0,3.0
University of Texas Dallas,Other Engineering & Related,Spring,2015.0,0,7.81,Amrita School of Engineering,0,36,4.0,0,106.0,312.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,,0,7.8,VTU,0,0,0.0,0,88.0,296.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2013.0,0,6.89,NIT Allahabad,0,0,0.0,0,84.0,310.0,2.5
University of Texas Dallas,Electrical Engineering & Related,Fall,2015.0,0,6.5,BGIET,0,0,0.0,0,110.0,316.0,3.5
University of Texas Dallas,Computer Science & Related,Fall,,1,6.3,Gayatri Vidya Parishad College of Engineering,0,0,0.0,0,112.0,315.0,4.0
University of Texas Dallas,Computer Science & Related,Spring,2016.0,1,6.53,VTU,0,20,0.0,0,116.0,327.0,4.5
University of Texas Dallas,Computer Science & Related,Fall,2012.0,0,7.0,SASTRA,0,0,0.0,0,7.0,292.0,4.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,1,6.94,Mahrishi Dayanand University,0,0,8.0,0,104.38518463426423,321.0,3.5
University of Texas Dallas,Computer Science & Related,Spring,2016.0,0,6.75,VCET,0,29,0.0,0,81.0,304.0,3.0
University of Texas Dallas,Electrical Engineering & Related,Fall,2014.0,0,8.44,YMCA,0,36,7.0,0,97.0,320.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2015.0,0,6.22,VTU,0,30,0.0,0,109.0,303.0,4.5
University of Texas Dallas,Computer Science & Related,Fall,2014.0,0,6.3,MU,0,11,0.0,0,90.0,302.0,3.0
University of Texas Dallas,Computer Science & Related,Fall,2014.0,0,7.5,MSRIT,0,0,0.0,0,95.0,311.0,3.0
